1409 MIDLAND ST ,,22902,NOT AVAILABLE,15263,
843 W MAIN ST ,,22903,AVAILABLE,6332,
703 ANDERSON ST ,,22903,NOT AVAILABLE,5806,
217 9TH ST NW ,,22903,NOT AVAILABLE,5619,
1720 ALLIED ST ,2,22903,AVAILABLE,,
500 COURT SQ ,801,22902,UNKNOWN STATE,6790,
112 W MAIN ST ,11,22902,AVAILABLE,6958,
1309 WERTLAND ST ,D6,22903,AVAILABLE,5406,
1400 MONTICELLO RD ,13,22902,NOT AVAILABLE,11678,
110 DAVID TER ,,22903,AVAILABLE,8578,
1004 KING ST ,,22903,NOT AVAILABLE,7716,
107 ROBERTSON AVE ,,22903,AVAILABLE,9561,
735 WALKER SQ ,4B,22903,UNKNOWN STATE,13933,
704 CASTALIA ST ,,22902,NOT AVAILABLE,10963,
1431 GROVE RD ,,22901,NOT AVAILABLE,1268,
1440 GROVE RD ,,22901,AVAILABLE,1327,
1605 OAKLEAF LN ,,22903,AVAILABLE,1454,
1800 JEFFERSON PARK AVE ,61,22903,UNKNOWN STATE,8222,
705 DALE AVE ,E,22903,NOT AVAILABLE,4953,
2021 IVY RD ,A5,22903,UNKNOWN STATE,2972,
1717 ALLIED ST ,2B,22903,AVAILABLE,,
609 LYONS AVE ,B,22902,AVAILABLE,4072,
583 BRANDON AVE ,807,22903,NOT AVAILABLE,1.858,
222 PALATINE AVE ,B,22902,AVAILABLE,13332,
408 E MARKET ST ,205,22902,AVAILABLE,7023,
613 MADISON AVE ,C,22903,UNKNOWN STATE,,
224 14TH ST NW ,101,22903,AVAILABLE,,
224 14TH ST NW ,502,22903,AVAILABLE,,
207 2ND ST NW ,B,22902,NOT AVAILABLE,,
620 HINTON AVE ,,22902,NOT AVAILABLE,8901,
106 LANKFORD AVE ,,22902,NOT AVAILABLE,10973,
1300 LONG ST ,,22902,AVAILABLE,8,
125 BAYLOR LN ,,22902,NOT AVAILABLE,11572,
210 TODD AVE ,,22903,AVAILABLE,9385,
403 ROBERTSON AVE ,,22903,AVAILABLE,9446,
801 NALLE ST ,,22903,AVAILABLE,7206,
1120 E MARKET ST ,,22902,NOT AVAILABLE,8248,
1124 E MARKET ST ,1,22902,AVAILABLE,8284,
11 ALTAMONT CIR ,44,22902,NOT AVAILABLE,5937,
11 ALTAMONT CIR ,56,22902,NOT AVAILABLE,5937,
1500 CARLTON AVE ,28,22902,NOT AVAILABLE,10891,
1500 CARLTON AVE ,29,22902,NOT AVAILABLE,10891,
918 1ST ST S ,B,22902,NOT AVAILABLE,,
910 1ST ST S ,C,22902,NOT AVAILABLE,,
918 NASSAU ST ,,22902,AVAILABLE,13108,
950 RIVES ST ,,22902,NOT AVAILABLE,13130,
1927 SWANSON DR ,F,22901,NOT AVAILABLE,,
1919 SWANSON DR ,1,22901,NOT AVAILABLE,435,
1920 SWANSON DR ,1,22901,NOT AVAILABLE,366,
207 SUNSET AVE ,B,22903,AVAILABLE,11261,
120 HARMON ST ,A,22903,NOT AVAILABLE,7839,
1405 HAMPTON ST ,A,22902,NOT AVAILABLE,11908,
1500 6TH ST SE ,A,22902,AVAILABLE,12159,
1904 JEFFERSON PARK AVE ,37,22903,NOT AVAILABLE,8363,
2112 JEFFERSON PARK AVE ,6,22903,NOT AVAILABLE,9006,
119 WELK PL ,B,22903,NOT AVAILABLE,13069,
113 WELK PL ,B,22903,NOT AVAILABLE,12817,
218 SHAMROCK RD ,,22903,AVAILABLE,8760,
1201 SHERWOOD RD ,,22903,AVAILABLE,2239,
1852 EDGEWOOD LN ,,22903,AVAILABLE,2425,
1863 WAYSIDE PL ,,22903,AVAILABLE,2432,
1830 FENDALL AVE ,,22903,NOT AVAILABLE,2488,
1839 EDGEWOOD LN ,,22903,AVAILABLE,2495,
1864 WAYSIDE PL ,,22903,NOT AVAILABLE,2514,
2121 ANGUS RD ,16,22901,NOT AVAILABLE,743,
2121 ANGUS RD ,25,22901,NOT AVAILABLE,743,
1911 CEDAR HILL RD ,B,22901,NOT AVAILABLE,305,
2114 ANGUS RD ,105A,22901,NOT AVAILABLE,709,
2118 ANGUS RD ,17,22901,NOT AVAILABLE,,
701 W MAIN ST ,B,22903,AVAILABLE,,
1031 PRESTON AVE ,B,22903,UNKNOWN STATE,,
1604 MONTICELLO AVE ,B,22902,UNKNOWN STATE,,
1604 MONTICELLO AVE ,C,22902,UNKNOWN STATE,,
802 ST CLAIR AVE ,B,22902,NOT AVAILABLE,5614,
802 ST CLAIR AVE ,A,22902,NOT AVAILABLE,5614,
2010 STADIUM RD ,7,22903,UNKNOWN STATE,7923,
2010 STADIUM RD ,8,22903,UNKNOWN STATE,7923,
1600 6TH ST SE ,3,22902,NOT AVAILABLE,K,
429 MONROE LN ,2E,22903,UNKNOWN STATE,6827,
1222 SMITH ST ,E,22901,UNKNOWN STATE,,
1214 MONTICELLO RD ,2,22902,AVAILABLE,11260,
106 MEADOWBROOK CT ,,22901,AVAILABLE,581,
1712 YORKTOWN DR ,,22901,AVAILABLE,832,
1508 CHERRY AVE ,,22903,AVAILABLE,9838,
1014 RIDGE ST ,7,22902,NOT AVAILABLE,,
201 E MAIN ST ,C,22902,AVAILABLE,6881,
102 CRESAP RD ,,22903,NOT AVAILABLE,3766,
1442 WESTWOOD RD ,,22903,AVAILABLE,2747,
1424 WESTWOOD RD ,,22903,AVAILABLE,2765,
2404 FONTAINE AVE ,,22903,NOT AVAILABLE,8985,
131 BIRDWOOD CT ,,22903,NOT AVAILABLE,3432,
502 E MARKET ST ,,22902,AVAILABLE,,
1706 MONTICELLO RD ,,22902,AVAILABLE,,
314 14TH ST NW ,300,22903,AVAILABLE,88&89&PT 4,
301 15TH ST NW ,1006,22903,NOT AVAILABLE,,
301 15TH ST NW ,1007,22903,NOT AVAILABLE,,
301 15TH ST NW ,1008,22903,NOT AVAILABLE,,
301 15TH ST NW ,1015,22903,NOT AVAILABLE,,
301 15TH ST NW ,1016,22903,NOT AVAILABLE,,
1805 CHESAPEAKE ST ,,22902,AVAILABLE,9922,
1730 CHESAPEAKE ST ,,22902,AVAILABLE,10089,
1303 POPLAR ST ,,22902,AVAILABLE,6214,
1305 POPLAR ST ,,22902,AVAILABLE,6231,
1420 HAZEL ST ,,22902,AVAILABLE,6298,
1115 SYCAMORE ST ,,22902,AVAILABLE,6326,
1504 BUNKER HILL DR ,,22901,AVAILABLE,722,
174 BROOKWOOD DR ,,22902,NOT AVAILABLE,14659,
313 7TH ST SW ,,22903,NOT AVAILABLE,7368,
740 NALLE ST ,,22903,AVAILABLE,7375,
501 7 1/2 ST SW ,,22903,NOT AVAILABLE,8014,
509 7 1/2 ST SW ,,22903,NOT AVAILABLE,8109,
1718 ESSEX RD ,,22901,NOT AVAILABLE,473,
1819 YORKTOWN DR ,,22901,AVAILABLE,478,
1709 ESSEX RD ,,22901,NOT AVAILABLE,482,
184 ZAN RD ,,22901,NOT AVAILABLE,,
186 ZAN RD ,,22901,NOT AVAILABLE,,
517 PATON ST ,,22903,NOT AVAILABLE,15004,
519 PATON ST ,,22903,NOT AVAILABLE,15005,
508 9TH ST SW ,,22903,NOT AVAILABLE,0.414,
2111 MICHIE DR ,100,22901,NOT AVAILABLE,492,
705 WALKER SQ ,3A,22903,UNKNOWN STATE,13933,
700 HARRIS ST ,205,22903,AVAILABLE,5280,
763 ORANGEDALE AVE ,,22903,NOT AVAILABLE,10642,
212 ROSSER AVE E  ,,22903,NOT AVAILABLE,,
1111 ROSSER AVE E  ,,22903,NOT AVAILABLE,,
1104 ROSSER AVE E  ,,22903,NOT AVAILABLE,,
725 PROSPECT AVE ,,22903,NOT AVAILABLE,9992,
943 PRESTON AVE ,,22903,AVAILABLE,,
811 DALE AVE ,,22903,NOT AVAILABLE,4826,
807 DALE AVE ,,22903,NOT AVAILABLE,4858,
700 HARRIS ST ,E,22903,AVAILABLE,5280,
925 2ND ST SE ,,22902,AVAILABLE,,
929 2ND ST SE ,,22902,AVAILABLE,,
983 2ND ST SE ,,22902,AVAILABLE,,
214 E WATER ST ,,22902,AVAILABLE,,
208 E MAIN ST ,,22902,AVAILABLE,0.232,
400 BRANDON AVE ,,22903,NOT AVAILABLE,,
2522 JEFFERSON PARK AVE ,,22903,NOT AVAILABLE,11885,
2500 JEFFERSON PARK AVE ,,22903,NOT AVAILABLE,0.895,
2434 JEFFERSON PARK AVE ,,22903,AVAILABLE,11209,
2603 JEFFERSON PARK CIR ,,22903,AVAILABLE,11912,
2610 JEFFERSON PARK CIR ,,22903,AVAILABLE,12232,
2616 JEFFERSON PARK CIR ,,22903,AVAILABLE,12296,
792 PROSPECT AVE ,,22903,NOT AVAILABLE,10801,
701 W MAIN ST ,C,22903,AVAILABLE,,
701 W MAIN ST ,D,22903,AVAILABLE,,
701 W MAIN ST ,E,22903,AVAILABLE,,
642 DRUID AVE ,1,22902,AVAILABLE,11729,
642 DRUID AVE ,2,22902,AVAILABLE,11729,
125 NORTH BAKER ST ,A,22903,NOT AVAILABLE,8093,
1113 E JEFFERSON ST ,3,22902,AVAILABLE,7489,
117 4TH ST NE ,B,22902,AVAILABLE,,
108 2ND ST SW ,31,22902,AVAILABLE,17202,
110 4TH ST NE ,B,22902,AVAILABLE,7111,
534 E MAIN ST ,B,22902,AVAILABLE,17097,
122 OAKHURST CIR ,6,22903,AVAILABLE,6565,
2311 WAYNE AVE ,A,22901,NOT AVAILABLE,720,
1607 CEDAR HILL RD ,A,22901,NOT AVAILABLE,762,
1932 BLUE RIDGE RD ,,22903,AVAILABLE,1423,
1935 BLUE RIDGE RD ,,22903,AVAILABLE,1375,
1912 BLUE RIDGE RD ,,22903,NOT AVAILABLE,1548,
1902 BLUE RIDGE RD ,,22903,NOT AVAILABLE,1576,
112 AZALEA DR ,,22903,AVAILABLE,13346,
1106 ELLIOTT AVE ,,22902,AVAILABLE,12473,
802 STONEHENGE AVE ,,22902,AVAILABLE,12476,
817 STONEHENGE AVE ,,22902,AVAILABLE,12514,
704 ROCKLAND AVE ,,22902,AVAILABLE,12515,
1106 MONTROSE AVE ,,22902,NOT AVAILABLE,12163,
202 6TH ST NE ,,22902,AVAILABLE,,
1326 MONTICELLO AVE ,,22902,AVAILABLE,12214,
612 BELMONT AVE ,,22902,NOT AVAILABLE,9167,
138 CARLTON RD ,,22902,AVAILABLE,9171,
605 AVON ST ,,22902,AVAILABLE,9324,
502 LEXINGTON AVE ,,22902,AVAILABLE,6246,
1400 MONTICELLO RD ,214,22902,NOT AVAILABLE,11678,
2101 ARLINGTON BLVD ,107,22903,NOT AVAILABLE,1578,
1400 MONTICELLO RD ,213,22902,NOT AVAILABLE,11678,
2101 ARLINGTON BLVD ,110,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,111,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,118,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,119,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,120,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,127,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,128,22903,NOT AVAILABLE,1578,
2101 ARLINGTON BLVD ,135,22903,NOT AVAILABLE,1578,
123 CHANCELLOR ST ,,22903,NOT AVAILABLE,5018,
500 E MARKET ST ,,22902,AVAILABLE,7113,
1812 WAYSIDE PL ,,22903,AVAILABLE,2999,
1401 MELBOURNE RD ,,22901,NOT AVAILABLE,1401,
105 DANBURY CT ,,22902,NOT AVAILABLE,12300,
1206 MONTICELLO AVE ,,22902,NOT AVAILABLE,11856,
112 BLINCOE LN ,,22902,NOT AVAILABLE,14389,
152 BAYLOR LN ,,22902,NOT AVAILABLE,14506,
36 UNIVERSITY CIR ,,22903,AVAILABLE,3132,
624 PRESTON PL ,,22903,NOT AVAILABLE,9 & PAR X  PRESTON",
252 E HIGH ST ,,22902,AVAILABLE,,
1656 BRANDYWINE DR ,,22901,AVAILABLE,312,
1021 GLENDALE RD ,,22901,NOT AVAILABLE,2340,
1019 COTTONWOOD RD ,,22901,AVAILABLE,2504,
1018 GLENDALE RD ,,22901,NOT AVAILABLE,2531,
1524 TRAILRIDGE RD ,,22903,AVAILABLE,10532,
608 SHAMROCK RD ,,22903,AVAILABLE,10640,
302 MONTE VISTA AVE ,,22903,AVAILABLE,13702,
447 14TH ST NW ,,22903,NOT AVAILABLE,4356,
112 VILLAGE CT ,,22903,AVAILABLE,11941,
2401 ARLINGTON BLVD ,83,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,9,22903,NOT AVAILABLE,1506,
1830 JEFFERSON PARK AVE ,25,22903,UNKNOWN STATE,8252,
1800 JEFFERSON PARK AVE ,40,22903,UNKNOWN STATE,8222,
637 BLENHEIM AVE ,A,22902,NOT AVAILABLE,,
408 E MARKET ST ,105,22902,AVAILABLE,7023,
2101 JEFFERSON PARK AVE ,C,22903,AVAILABLE,8640,
2306 NORTH BERKSHIRE RD ,A,22901,NOT AVAILABLE,362,
818 CABELL AVE ,G,22903,NOT AVAILABLE,,
1007 RAYON ST ,B,22902,NOT AVAILABLE,10396,
1243 CEDARS CT ,B16,22903,NOT AVAILABLE,997,
770 WALKER SQ ,3C,22903,UNKNOWN STATE,13933,
608 PRESTON AVE ,202,22903,UNKNOWN STATE,,
915 ROUGEMONT AVE ,,22902,AVAILABLE,13341,
605 11TH ST NW ,,22903,NOT AVAILABLE,4097,
510 13TH ST NW ,,22903,AVAILABLE,4098,
506 13TH ST NW ,,22903,AVAILABLE,4191,
230 COURT SQ ,101,22902,AVAILABLE,0.179,
912 OLD FARM RD ,,22903,NOT AVAILABLE,2158,
907 OLD FARM RD ,,22903,AVAILABLE,2170,
1112 ROSE HILL DR ,,22903,NOT AVAILABLE,3266,
1128 ROSE HILL DR ,,22903,NOT AVAILABLE,3326,
2018 HESSIAN RD ,,22903,NOT AVAILABLE,1471,
2003 HESSIAN RD ,,22903,NOT AVAILABLE,1480,
2001 HESSIAN RD ,,22903,NOT AVAILABLE,1496,
2209 BRANDYWINE DR ,,22901,NOT AVAILABLE,176,
429 RIVERSIDE AVE ,,22902,NOT AVAILABLE,8558,
107 WILSON CT ,,22901,NOT AVAILABLE,213,
2203 BRANDYWINE DR ,,22901,NOT AVAILABLE,236,
1665 BRANDYWINE DR ,,22901,AVAILABLE,239,
104 WESTWOOD CIR ,,22903,NOT AVAILABLE,3062,
115 CLEVELAND AVE ,B,22903,AVAILABLE,11271,
772 PROSPECT AVE ,E,22903,NOT AVAILABLE,,
1119 ST CHARLES CT ,,22901,NOT AVAILABLE,14099,
1121 ST CHARLES CT ,,22901,NOT AVAILABLE,14025,
637 HARRIS RD ,,22902,NOT AVAILABLE,13120,
1115 AVON ST ,,22902,NOT AVAILABLE,11207,
1108 AVON ST ,,22902,NOT AVAILABLE,11240,
107 ALTAMONT CIR ,,22902,AVAILABLE,5837,
1115 WELLFORD ST ,,22903,AVAILABLE,2061,
326 15TH ST NW ,1B,22903,UNKNOWN STATE,18,
817 PAGE ST ,,22903,NOT AVAILABLE,5801,
313 8TH ST NW ,,22903,NOT AVAILABLE,5802,
314 8TH ST NW ,,22903,NOT AVAILABLE,5833,
820 ANDERSON ST ,,22903,NOT AVAILABLE,5550,
816 ANDERSON ST ,,22903,NOT AVAILABLE,5598,
208 9TH ST NW ,,22903,NOT AVAILABLE,5612,
731 ANDERSON ST ,,22903,NOT AVAILABLE,,
402 ALTAMONT CIR ,C,22902,AVAILABLE,6126,
414 ALTAMONT ST ,B,22902,AVAILABLE,5797,
11 ALTAMONT CIR ,52,22902,NOT AVAILABLE,5937,
500 COURT SQ ,405,22902,UNKNOWN STATE,6790,
2207 NORTH BERKSHIRE RD ,,22901,NOT AVAILABLE,584,
117 OLD FIFTH CIR ,,22903,NOT AVAILABLE,13978,
112 W MAIN ST ,7,22902,AVAILABLE,6958,
112 W MAIN ST ,8,22902,AVAILABLE,6958,
108 2ND ST SW ,6,22902,AVAILABLE,17202,
108 2ND ST SW ,32,22902,AVAILABLE,17202,
108 2ND ST SW ,33,22902,AVAILABLE,17202,
1309 WERTLAND ST ,D4,22903,AVAILABLE,5406,
301 15TH ST NW ,4048,22903,NOT AVAILABLE,,
301 15TH ST NW ,4049,22903,NOT AVAILABLE,,
301 15TH ST NW ,5007,22903,NOT AVAILABLE,,
301 15TH ST NW ,5008,22903,NOT AVAILABLE,,
301 15TH ST NW ,5015,22903,NOT AVAILABLE,,
301 15TH ST NW ,5016,22903,NOT AVAILABLE,,
413 MEADE AVE ,B,22902,NOT AVAILABLE,7500,
407 ARBOR CIR ,B,22902,AVAILABLE,7712,
100 BAYLOR PL ,,22902,NOT AVAILABLE,14519,
172 BAYLOR LN ,,22902,NOT AVAILABLE,14515,
98 MIDMONT LN ,,22903,NOT AVAILABLE,4296,
2107 MORRIS RD ,,22903,NOT AVAILABLE,3128,
2109 MORRIS RD ,,22903,NOT AVAILABLE,3155,
616 RUGBY RD ,,22903,AVAILABLE,3169,
614 RUGBY RD ,,22903,AVAILABLE,3215,
35 UNIVERSITY CIR ,,22903,AVAILABLE,3242,
1658 BRANDYWINE DR ,,22901,AVAILABLE,278,
210 5TH ST NE ,,22902,AVAILABLE,,
114 OLD FIFTH CIR ,,22903,NOT AVAILABLE,14006,
1901 BRANDYWINE DR ,,22901,NOT AVAILABLE,302,
1653 BRANDYWINE DR ,,22901,AVAILABLE,304,
813 NASSAU ST ,,22902,AVAILABLE,12468,
622 WILDER DR ,,22901,AVAILABLE,2339,
608 BEECHWOOD DR ,,22901,AVAILABLE,2376,
610 BEECHWOOD DR ,,22901,AVAILABLE,2395,
612 BEECHWOOD DR ,,22901,AVAILABLE,2420,
1020 COTTONWOOD RD ,,22901,AVAILABLE,2468,
612 WILDER DR ,,22901,AVAILABLE,2479,
1018 COTTONWOOD RD ,,22901,AVAILABLE,2529,
610 WILDER DR ,,22901,AVAILABLE,2530,
600 ALTAVISTA AVE ,,22902,NOT AVAILABLE,11171,
621 ALTAVISTA AVE ,,22902,NOT AVAILABLE,11178,
724 LEVY AVE ,,22902,AVAILABLE,8871,
1647 MULBERRY AVE ,,22903,AVAILABLE,10529,
1637 CHERRY AVE ,,22903,AVAILABLE,10608,
611 SHAMROCK RD ,,22903,AVAILABLE,10630,
249 MONTE VISTA AVE ,,22903,AVAILABLE,13678,
247 MONTE VISTA AVE ,,22903,AVAILABLE,13665,
308 MONTE VISTA AVE ,,22903,AVAILABLE,13752,
304 MONTE VISTA AVE ,,22903,AVAILABLE,13718,
1204 E JEFFERSON ST ,,22902,AVAILABLE,8038,
1302 KING ST ,,22903,AVAILABLE,14162,
202 6TH ST NW ,,22903,NOT AVAILABLE,,
100 W SOUTH ST ,1B,22902,AVAILABLE,7588,
100 W SOUTH ST ,1C,22902,AVAILABLE,7588,
1103 6TH ST SE ,A,22902,AVAILABLE,10820,
1103 6TH ST SE ,B,22902,AVAILABLE,10820,
1243 CEDARS CT ,B14,22903,NOT AVAILABLE,997,
1243 CEDARS CT ,B15,22903,NOT AVAILABLE,997,
118 OAKHURST CIR ,2,22903,AVAILABLE,6693,
132 STRIBLING AVE ,A,22903,AVAILABLE,10307,
770 WALKER SQ ,3A,22903,UNKNOWN STATE,13933,
770 WALKER SQ ,3B,22903,UNKNOWN STATE,13933,
750 PROSPECT AVE ,A,22903,NOT AVAILABLE,,
738 PROSPECT AVE ,A,22903,NOT AVAILABLE,,
758 PROSPECT AVE ,A,22903,NOT AVAILABLE,,
715 WALKER SQ ,3B,22903,UNKNOWN STATE,13933,
715 WALKER SQ ,3C,22903,UNKNOWN STATE,13933,
514 VALLEY RD ,1/2,22903,NOT AVAILABLE,7273,
583 BRANDON AVE ,504,22903,NOT AVAILABLE,1.858,
710 WALKER SQ ,2D,22903,UNKNOWN STATE,13933,
710 WALKER SQ ,3A,22903,UNKNOWN STATE,13933,
710 WALKER SQ ,3B,22903,UNKNOWN STATE,13933,
805 WARD AVE ,,22902,AVAILABLE,6038,
700 GROVE AVE ,,22902,AVAILABLE,6121,
1034 LINDEN AVE ,,22902,NOT AVAILABLE,13337,
1032 LINDEN AVE ,,22902,NOT AVAILABLE,13338,
919 ROUGEMONT AVE ,,22902,AVAILABLE,13375,
104 KEYSTONE PL ,,22902,AVAILABLE,1.63,
1005 ROUGEMONT AVE ,,22902,AVAILABLE,13431,
914 ROUGEMONT AVE ,,22902,AVAILABLE,13439,
1607 E MARKET ST ,,22902,AVAILABLE,9650,
1603 E MARKET ST ,,22902,AVAILABLE,9676,
1815 JEFFERSON PARK AVE ,15,22903,UNKNOWN STATE,7663,
1815 JEFFERSON PARK AVE ,16,22903,UNKNOWN STATE,7663,
1815 JEFFERSON PARK AVE ,23,22903,UNKNOWN STATE,7663,
1815 JEFFERSON PARK AVE ,24,22903,UNKNOWN STATE,7663,
1821 JEFFERSON PARK AVE ,2,22903,NOT AVAILABLE,8020,
1910 JEFFERSON PARK AVE ,5,22903,AVAILABLE,8590,
2111 JEFFERSON PARK AVE ,9,22903,NOT AVAILABLE,8676,
300 MONTEBELLO CIR ,5,22903,NOT AVAILABLE,7450,
2111 JEFFERSON PARK AVE ,10,22903,NOT AVAILABLE,8676,
601 CHERRY AVE ,A,22903,AVAILABLE,8148,
1145 RIVER RD ,9,22901,AVAILABLE,,
1013 ST CHARLES AVE ,,22901,AVAILABLE,3225,
1014 ST CHARLES AVE ,,22901,NOT AVAILABLE,3395,
1005 ST CHARLES AVE ,,22901,AVAILABLE,3430,
153 SEMINOLE CT ,,22901,NOT AVAILABLE,,
313 2ND ST SE ,207,22902,AVAILABLE,,
606 15TH ST NW ,A,22903,AVAILABLE,,
301 15TH ST NW ,2043,22903,NOT AVAILABLE,,
301 15TH ST NW ,2044,22903,NOT AVAILABLE,,
301 15TH ST NW ,3002,22903,NOT AVAILABLE,,
301 15TH ST NW ,3014,22903,NOT AVAILABLE,,
223 STRIBLING AVE ,B,22903,AVAILABLE,10302,
223 STRIBLING AVE ,A,22903,AVAILABLE,10302,
232 OLD LYNCHBURG RD ,B,22903,NOT AVAILABLE,13369,
123 LONGWOOD DR ,A,22903,NOT AVAILABLE,13656,
608 CABELL AVE ,A,22903,AVAILABLE,,
821 CABELL AVE ,B,22903,NOT AVAILABLE,3038,
2419 SUNSET RD ,B,22903,AVAILABLE,11069,
2003 LEWIS MOUNTAIN RD ,B,22903,NOT AVAILABLE,4364,
112 MINOR RD ,B,22903,NOT AVAILABLE,4082,
765 WALKER SQ ,1B,22903,UNKNOWN STATE,13933,
330 15TH ST NW ,3,22903,AVAILABLE,4970,
2405 KERRY LN ,,22901,AVAILABLE,269,
108 GREENBRIER TER ,,22901,NOT AVAILABLE,311,
1800 JEFFERSON PARK AVE ,85,22903,UNKNOWN STATE,8222,
108 OBSERVATORY AVE ,2,22903,AVAILABLE,,
234 SUNSET AVE ,,22903,AVAILABLE,12127,
109 SHAMROCK RD ,,22903,NOT AVAILABLE,8100,
1634 ST ANNES RD ,,22901,NOT AVAILABLE,811,
1214 RUGBY RD ,,22903,AVAILABLE,1784,
1040 LOCUST AVE ,A,22901,AVAILABLE,3238,
1127 RIVER RD ,2,22901,NOT AVAILABLE,,
121 MIDDLESEX DR ,B,22901,NOT AVAILABLE,874,
310 2ND ST SE ,H,22902,NOT AVAILABLE,7751,
701 E HIGH ST ,101,22902,UNKNOWN STATE,6432,
616 DRUID AVE ,A,22902,AVAILABLE,15127,
2010 PINE TOP RD ,,22903,NOT AVAILABLE,1340,
1704 E MARKET ST ,,22902,AVAILABLE,10368,
201 TODD AVE ,,22903,AVAILABLE,0.38,
974 ROCK CREEK RD ,,22903,NOT AVAILABLE,11676,
118 W MAIN ST ,,22902,AVAILABLE,17311,
416 MONROE LN ,3,22903,NOT AVAILABLE,,
1500 AMHERST ST ,3,22903,AVAILABLE,3256,
200 GARRETT ST ,505,22902,AVAILABLE,7878,
300 4TH ST SE ,6,22902,AVAILABLE,7849,
200 GARRETT ST ,513,22902,AVAILABLE,7878,
250 W MAIN ST ,110,22902,AVAILABLE,7010,
612 RIDGE ST ,6,22902,NOT AVAILABLE,9285,
630 PARK ST ,K,22902,UNKNOWN STATE,5338,
1122 FOREST HILLS AVE ,B,22903,AVAILABLE,9248,
1404 MOORES ST ,A,22902,NOT AVAILABLE,6356,
107 1ST ST S ,201,22902,AVAILABLE,,
1708 CHESAPEAKE ST ,B,22902,AVAILABLE,9939,
100 W SOUTH ST ,3B,22902,AVAILABLE,7588,
2010 STADIUM RD ,12,22903,UNKNOWN STATE,7923,
2006 STADIUM RD ,5,22903,UNKNOWN STATE,7943,
308 6TH ST SW ,A,22903,NOT AVAILABLE,7740,
215 5TH ST SW ,3D,22903,NOT AVAILABLE,7291,
207 TODD AVE ,,22903,AVAILABLE,9104,
115 ROBINSON WOODS ,,22903,NOT AVAILABLE,2555,
113 ROBINSON WOODS ,,22903,NOT AVAILABLE,2589,
111 ROBINSON WOODS ,,22903,NOT AVAILABLE,2632,
711 DALE AVE ,,22903,NOT AVAILABLE,5197,
620 W MAIN ST ,,22903,AVAILABLE,,
109 1ST ST S ,,22902,AVAILABLE,,
100 W MAIN ST ,,22902,AVAILABLE,,
1538 VIRGINIA AVE ,3,22903,NOT AVAILABLE,,
1538 VIRGINIA AVE ,4,22903,NOT AVAILABLE,,
420 MONROE LN ,6,22903,NOT AVAILABLE,,
1130 E HIGH ST ,5 UNIT F,22902,AVAILABLE,6589,
1130 E HIGH ST ,5 UNIT E,22902,AVAILABLE,6589,
307 MONTEBELLO CIR ,A,22903,NOT AVAILABLE,17563,
307 MONTEBELLO CIR ,B,22903,NOT AVAILABLE,17563,
317 HUNTLEY AVE , ,22903,NOT AVAILABLE,14263,
1407 GRACE ST ,B,22902,AVAILABLE,5824,
1425 HAZEL ST ,A,22902,NOT AVAILABLE,6201,
2021 IVY RD ,D10,22903,UNKNOWN STATE,2972,
2021 IVY RD ,D11,22903,UNKNOWN STATE,2972,
1712 JEFFERSON PARK AVE ,15,22903,NOT AVAILABLE,7303,
420 15TH ST NW ,,22903,NOT AVAILABLE,4337,
323 W MAIN ST ,,22903,AVAILABLE,,
101 3RD ST SE ,,22902,AVAILABLE,7178,
722 VILLAGE RD ,,22903,AVAILABLE,11925,
2401 ARLINGTON BLVD ,72,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,73,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,74,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,81,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,82,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,6,22903,NOT AVAILABLE,1506,
2401 ARLINGTON BLVD ,8,22903,NOT AVAILABLE,1506,
716 MADISON AVE ,C,22903,UNKNOWN STATE,,
714 MADISON AVE ,A,22903,UNKNOWN STATE,,
708 MADISON AVE ,A,22903,UNKNOWN STATE,,
1830 JEFFERSON PARK AVE ,21,22903,UNKNOWN STATE,8252,
1830 JEFFERSON PARK AVE ,24,22903,UNKNOWN STATE,8252,
207 STRIBLING AVE ,4,22903,AVAILABLE,10122,
1800 JEFFERSON PARK AVE ,38,22903,UNKNOWN STATE,8222,
1207 MOWBRAY PL ,B,22902,AVAILABLE,,
1207 MOWBRAY PL ,A,22902,AVAILABLE,,
1201 WERTLAND ST ,A,22903,UNKNOWN STATE,,
1325 W MAIN ST ,A,22903,AVAILABLE,0.141,
116 CARROLLTON TER ,D,22903,UNKNOWN STATE,,
116 CARROLLTON TER ,E,22903,UNKNOWN STATE,,
1800 JEFFERSON PARK AVE ,13,22903,UNKNOWN STATE,8222,
406 E MARKET ST ,102A,22902,AVAILABLE,7023,
408 E MARKET ST ,104A,22902,AVAILABLE,7023,
