515 RIDGE ST ,,22902,NOT AVAILABLE
111 MEGAN CT ,A,22901,NOT AVAILABLE
32 UNIVERSITY CIR ,303,22903,UNKNOWN STATE
102 MILFORD TER ,,22902,NOT AVAILABLE
1200 MONTICELLO AVE ,,22902,AVAILABLE
301 15TH ST NW ,4008,22903,NOT AVAILABLE
1134 E HIGH ST ,,22902,NOT AVAILABLE
659 EVERGREEN AVE ,,22902,AVAILABLE
977 EMMET ST N ,,22903,NOT AVAILABLE
1417 EMMET ST N ,D,22903,AVAILABLE
1103 EMMET ST N ,,22903,NOT AVAILABLE
1129 EMMET ST N ,,22903,NOT AVAILABLE
583 BRANDON AVE ,708,22903,NOT AVAILABLE
100 COURT SQ ,8,22902,NOT AVAILABLE
1325 W MAIN ST ,E,22903,AVAILABLE
1035 EMMET ST N ,,22903,NOT AVAILABLE
511 1ST ST N ,311,22902,UNKNOWN STATE
909 ELLIOTT AVE ,,22902,AVAILABLE
351 10TH ST NW ,,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,64,22903,UNKNOWN STATE
1406 WESTWOOD RD ,,22903,NOT AVAILABLE
1629 MERIDIAN ST ,,22902,AVAILABLE
1440 KENWOOD LN ,,22901,AVAILABLE
107 1ST ST S ,212,22902,AVAILABLE
906 AVON ST ,,22902,AVAILABLE
218 DICE ST ,,22902,UNKNOWN STATE
1104 HERNDON RD ,,22903,AVAILABLE
1605 GORDON AVE ,1,22903,UNKNOWN STATE
106 W SOUTH ST ,213,22902,NOT AVAILABLE
1419 BURGESS LN ,B,22902,AVAILABLE
2512 FONTAINE AVE ,B,22903,NOT AVAILABLE
1803 CHESAPEAKE ST ,,22902,AVAILABLE
326 MEADE AVE ,,22902,AVAILABLE
1502 GREENLEAF LN ,,22903,AVAILABLE
1223 CHERRY AVE ,,22903,NOT AVAILABLE
230 15TH ST NW ,203,22903,NOT AVAILABLE
511 8TH ST NE ,,22902,AVAILABLE
313 2ND ST SE ,101,22902,AVAILABLE
934 BING LN ,,22903,NOT AVAILABLE
1104 KING ST ,,22903,AVAILABLE
1608 MONTICELLO AVE ,A,22902,UNKNOWN STATE
1878 WESTVIEW RD ,,22903,AVAILABLE
208 HARRIS RD ,,22903,NOT AVAILABLE
874 ESTES ST ,,22903,NOT AVAILABLE
2000 CITY WALK WAY ,102,22902,UNKNOWN STATE
4000 CITY WALK WAY ,024,22902,UNKNOWN STATE
4000 CITY WALK WAY ,117,22902,UNKNOWN STATE
4000 CITY WALK WAY ,226,22902,UNKNOWN STATE
4000 CITY WALK WAY ,303,22902,UNKNOWN STATE
4000 CITY WALK WAY ,345,22902,UNKNOWN STATE
4000 CITY WALK WAY ,437,22902,UNKNOWN STATE
104 CHRISTA CT ,,22903,NOT AVAILABLE
850 ROCK CREEK RD ,,22903,NOT AVAILABLE
500 1ST ST S ,808,22902,NOT AVAILABLE
746 PROSPECT AVE ,B,22903,NOT AVAILABLE
100 RIDGE ST ,411,22902,NOT AVAILABLE
322 4TH ST SE ,3,22902,AVAILABLE
1017 GROVE ST ,D,22903,AVAILABLE
326 15TH ST NW ,3B,22903,UNKNOWN STATE
1532 BROAD AVE ,B,22903,AVAILABLE
511 1ST ST N ,402,22902,UNKNOWN STATE
511 1ST ST N ,403,22902,UNKNOWN STATE
836 BELMONT AVE ,DOWN,22902,AVAILABLE
927 BELMONT AVE ,DOWN,22902,AVAILABLE
511 1ST ST N ,404,22902,UNKNOWN STATE
1041 EMMET ST N ,,22903,NOT AVAILABLE
706 BLENHEIM AVE ,B,22902,AVAILABLE
511 1ST ST N ,308,22902,UNKNOWN STATE
511 1ST ST N ,309,22902,UNKNOWN STATE
1611 MERIDIAN ST ,DOWN,22902,AVAILABLE
806 AVON ST ,UP,22902,AVAILABLE
221 DOUGLAS AVE ,DOWN,22902,AVAILABLE
970 RIVES ST ,,22902,NOT AVAILABLE
1017 GROVE ST ,E,22903,AVAILABLE
1017 GROVE ST ,F,22903,AVAILABLE
1017 GROVE ST ,G,22903,AVAILABLE
1017 GROVE ST ,H,22903,AVAILABLE
1921 SWANSON DR ,C,22901,NOT AVAILABLE
1921 SWANSON DR ,D,22901,NOT AVAILABLE
1921 SWANSON DR ,E,22901,NOT AVAILABLE
1921 SWANSON DR ,F,22901,NOT AVAILABLE
1920 SWANSON DR ,14,22901,NOT AVAILABLE
2201 ANGUS RD ,2,22901,NOT AVAILABLE
2201 ANGUS RD ,3,22901,NOT AVAILABLE
2201 ANGUS RD ,4,22901,NOT AVAILABLE
2201 ANGUS RD ,5,22901,NOT AVAILABLE
2201 ANGUS RD ,6,22901,NOT AVAILABLE
2201 ANGUS RD ,7,22901,NOT AVAILABLE
2201 ANGUS RD ,8,22901,NOT AVAILABLE
2201 ANGUS RD ,9,22901,NOT AVAILABLE
2201 ANGUS RD ,10,22901,NOT AVAILABLE
2201 ANGUS RD ,11,22901,NOT AVAILABLE
2201 ANGUS RD ,12,22901,NOT AVAILABLE
2201 ANGUS RD ,13,22901,NOT AVAILABLE
2201 ANGUS RD ,14,22901,NOT AVAILABLE
2201 ANGUS RD ,15,22901,NOT AVAILABLE
1127 EMMET ST N ,,22903,NOT AVAILABLE
2201 ANGUS RD ,16,22901,NOT AVAILABLE
2201 ANGUS RD ,17,22901,NOT AVAILABLE
2201 ANGUS RD ,18,22901,NOT AVAILABLE
2201 ANGUS RD ,19,22901,NOT AVAILABLE
2201 ANGUS RD ,20,22901,NOT AVAILABLE
2201 ANGUS RD ,21,22901,NOT AVAILABLE
2201 ANGUS RD ,22,22901,NOT AVAILABLE
2201 ANGUS RD ,23,22901,NOT AVAILABLE
2201 ANGUS RD ,24,22901,NOT AVAILABLE
2201 ANGUS RD ,25,22901,NOT AVAILABLE
2201 ANGUS RD ,26,22901,NOT AVAILABLE
2201 ANGUS RD ,27,22901,NOT AVAILABLE
2201 ANGUS RD ,28,22901,NOT AVAILABLE
2201 ANGUS RD ,29,22901,NOT AVAILABLE
2201 ANGUS RD ,30,22901,NOT AVAILABLE
2118 ANGUS RD ,22,22901,NOT AVAILABLE
2118 ANGUS RD ,23,22901,NOT AVAILABLE
2118 ANGUS RD ,24,22901,NOT AVAILABLE
114 LANKFORD AVE ,5,22902,NOT AVAILABLE
511 1ST ST N ,201,22902,UNKNOWN STATE
423 1ST ST N ,1A,22902,UNKNOWN STATE
511 1ST ST N ,307,22902,UNKNOWN STATE
130 PIEDMONT AVE N ,,22903,NOT AVAILABLE
100 RIDGE ST ,103,22902,NOT AVAILABLE
100 RIDGE ST ,B18,22902,NOT AVAILABLE
510 MCINTIRE RD ,10,22902,NOT AVAILABLE
2010 STADIUM RD ,17,22903,UNKNOWN STATE
219 SHAMROCK RD ,B,22903,AVAILABLE
500 W MAIN ST ,D,22903,AVAILABLE
1708 JEFFERSON PARK AVE ,COTT,22903,AVAILABLE
2304 FONTAINE AVE ,B,22903,NOT AVAILABLE
120 SUMMIT ST ,B,22903,NOT AVAILABLE
101 MINOR COURT LN ,,22903,NOT AVAILABLE
1513 UNIVERSITY AVE ,,22903,NOT AVAILABLE
608 RIDGE ST ,B,22902,NOT AVAILABLE
4000 CITY WALK WAY ,337,22902,UNKNOWN STATE
4000 CITY WALK WAY ,338,22902,UNKNOWN STATE
4000 CITY WALK WAY ,339,22902,UNKNOWN STATE
4000 CITY WALK WAY ,340,22902,UNKNOWN STATE
4000 CITY WALK WAY ,341,22902,NOT AVAILABLE
4000 CITY WALK WAY ,342,22902,UNKNOWN STATE
4000 CITY WALK WAY ,343,22902,UNKNOWN STATE
4000 CITY WALK WAY ,344,22902,UNKNOWN STATE
1600 JEFFERSON PARK AVE ,312,22903,UNKNOWN STATE
1936 ARLINGTON BLVD ,2,22903,NOT AVAILABLE
241 HUNTLEY AVE ,,22903,NOT AVAILABLE
1231 RIVER VISTA AVE ,B,22901,AVAILABLE
2036 INDIA RD ,,22901,NOT AVAILABLE
120 RIVERBLUFF CIR ,,22902,NOT AVAILABLE
2420 ARLINGTON BLVD ,A1,22903,NOT AVAILABLE
2420 ARLINGTON BLVD ,A2,22903,NOT AVAILABLE
2420 ARLINGTON BLVD ,A3,22903,NOT AVAILABLE
2420 ARLINGTON BLVD ,A4,22903,NOT AVAILABLE
2420 ARLINGTON BLVD ,A5,22903,NOT AVAILABLE
2422 ARLINGTON BLVD ,B1,22903,NOT AVAILABLE
2422 ARLINGTON BLVD ,B2,22903,NOT AVAILABLE
2422 ARLINGTON BLVD ,B3,22903,NOT AVAILABLE
2422 ARLINGTON BLVD ,B4,22903,NOT AVAILABLE
2422 ARLINGTON BLVD ,B5,22903,NOT AVAILABLE
2422 ARLINGTON BLVD ,B6,22903,NOT AVAILABLE
1103 BLENHEIM AVE ,,22902,AVAILABLE
876 ESTES ST ,BACKFLOW,22903,NOT AVAILABLE
511 HANOVER ST ,,22903,NOT AVAILABLE
902 ROCKLAND AVE ,,22902,AVAILABLE
117 PIEDMONT AVE N ,,22903,NOT AVAILABLE
914 EMMET ST N ,,22903,NOT AVAILABLE
123 EMMET ST N ,,22903,AVAILABLE
740 1ST ST S ,1,22902,AVAILABLE
1049 E WATER ST , ,22902,AVAILABLE
105 MORGAN CT , ,22903,NOT AVAILABLE
109 MORGAN CT , ,22903,NOT AVAILABLE
102 PAYNES MILL RD , ,22902,NOT AVAILABLE
100 PAYNES MILL RD , ,22902,NOT AVAILABLE
3000 CITY WALK WAY ,207,22902,UNKNOWN STATE
3000 CITY WALK WAY ,301,22902,UNKNOWN STATE
3000 CITY WALK WAY ,302,22902,UNKNOWN STATE
3000 CITY WALK WAY ,303,22902,UNKNOWN STATE
145 BIRDWOOD CT ,,22903,NOT AVAILABLE
1543 RUGBY AVE ,,22903,AVAILABLE
1619 WESTWOOD RD ,,22903,AVAILABLE
715 RAINIER RD ,,22903,NOT AVAILABLE
821 RAINIER RD ,,22903,NOT AVAILABLE
1604 DEL MAR DR ,,22903,AVAILABLE
1008 CHERRY AVE ,,22903,AVAILABLE
407 SPRING ST ,,22903,NOT AVAILABLE
925 RIVES ST ,,22902,NOT AVAILABLE
852 W MAIN ST ,331,22903,NOT AVAILABLE
852 W MAIN ST ,332,22903,NOT AVAILABLE
852 W MAIN ST ,333,22903,NOT AVAILABLE
852 W MAIN ST ,334,22903,NOT AVAILABLE
852 W MAIN ST ,335,22903,NOT AVAILABLE
852 W MAIN ST ,336,22903,NOT AVAILABLE
852 W MAIN ST ,337,22903,NOT AVAILABLE
852 W MAIN ST ,401,22903,NOT AVAILABLE
852 W MAIN ST ,402,22903,NOT AVAILABLE
852 W MAIN ST ,403,22903,NOT AVAILABLE
852 W MAIN ST ,404,22903,NOT AVAILABLE
852 W MAIN ST ,405,22903,NOT AVAILABLE
852 W MAIN ST ,406,22903,NOT AVAILABLE
852 W MAIN ST ,407,22903,NOT AVAILABLE
852 W MAIN ST ,408,22903,NOT AVAILABLE
852 W MAIN ST ,409,22903,NOT AVAILABLE
852 W MAIN ST ,410,22903,NOT AVAILABLE
852 W MAIN ST ,411,22903,NOT AVAILABLE
852 W MAIN ST ,412,22903,NOT AVAILABLE
852 W MAIN ST ,413,22903,NOT AVAILABLE
852 W MAIN ST ,414,22903,NOT AVAILABLE
852 W MAIN ST ,415,22903,NOT AVAILABLE
852 W MAIN ST ,416,22903,NOT AVAILABLE
852 W MAIN ST ,417,22903,NOT AVAILABLE
852 W MAIN ST ,418,22903,NOT AVAILABLE
852 W MAIN ST ,419,22903,NOT AVAILABLE
852 W MAIN ST ,420,22903,NOT AVAILABLE
852 W MAIN ST ,421,22903,NOT AVAILABLE
852 W MAIN ST ,422,22903,NOT AVAILABLE
852 W MAIN ST ,423,22903,NOT AVAILABLE
852 W MAIN ST ,424,22903,NOT AVAILABLE
600 W MAIN ST ,203,22903,UNKNOWN STATE
600 W MAIN ST ,202,22903,UNKNOWN STATE
600 W MAIN ST ,201,22903,UNKNOWN STATE
600 W MAIN ST ,105,22903,UNKNOWN STATE
600 W MAIN ST ,101,22903,UNKNOWN STATE
600 W MAIN ST ,102,22903,UNKNOWN STATE
839 MADISON AVE ,6,22903,UNKNOWN STATE
839 MADISON AVE ,7,22903,UNKNOWN STATE
826 CABELL AVE ,B,22903,NOT AVAILABLE
826 CABELL AVE ,C,22903,NOT AVAILABLE
147 OLD FIFTH CIR ,,22903,NOT AVAILABLE
128 OLD FIFTH CIR ,,22903,NOT AVAILABLE
2337 HIGHLAND AVE ,,22903,AVAILABLE
2323 CRESTMONT AVE ,,22903,AVAILABLE
830 CHERRY AVE ,,22903,AVAILABLE
610 DICE ST ,,22903,AVAILABLE
1112 RUGBY RD ,,22903,AVAILABLE
933 RUGBY RD ,,22903,NOT AVAILABLE
409 13TH ST NW ,4C,22903,UNKNOWN STATE
402 14TH ST NW ,3B,22903,AVAILABLE
750 HARRIS ST ,A,22903,AVAILABLE
1117 FOREST ST ,5,22903,NOT AVAILABLE
706 ALBEMARLE ST ,A,22903,NOT AVAILABLE
210 15TH ST NW ,2,22903,NOT AVAILABLE
210 15TH ST NW ,10,22903,NOT AVAILABLE
218 15TH ST NW ,402,22903,AVAILABLE
2101 ARLINGTON BLVD ,217,22903,NOT AVAILABLE
300 4TH ST SE ,28,22902,AVAILABLE
1830 JEFFERSON PARK AVE ,35,22903,UNKNOWN STATE
725 WALKER SQ ,4A,22903,UNKNOWN STATE
827 MONTICELLO AVE ,,22902,NOT AVAILABLE
806 MONTICELLO AVE ,,22902,NOT AVAILABLE
822 MONTICELLO AVE ,,22902,NOT AVAILABLE
627 BLENHEIM AVE ,,22902,AVAILABLE
607 MONTROSE AVE ,,22902,AVAILABLE
711 CARGIL LN ,,22902,AVAILABLE
707 EVERGREEN AVE ,,22902,AVAILABLE
1608 CENTER AVE ,,22903,AVAILABLE
1510 BROAD AVE ,,22903,AVAILABLE
6 LATROBE CT ,,22903,NOT AVAILABLE
253 SHAMROCK RD ,,22903,AVAILABLE
1114 ALTAVISTA AVE ,,22902,AVAILABLE
810 ROCKLAND AVE ,,22902,AVAILABLE
915 ROCKLAND AVE ,,22902,AVAILABLE
918 ROCKLAND AVE ,,22902,AVAILABLE
311 FAIRWAY AVE ,,22902,AVAILABLE
208 MEADE AVE ,,22902,AVAILABLE
206 MEADE AVE ,,22902,AVAILABLE
901 MONTICELLO RD ,,22902,AVAILABLE
925 MONTICELLO RD ,,22902,AVAILABLE
221 DICE ST ,,22902,NOT AVAILABLE
223 DICE ST ,,22902,NOT AVAILABLE
227 DICE ST ,,22902,NOT AVAILABLE
100 ALTO PL , ,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,410,22903,UNKNOWN STATE
102 ALTO PL , ,22903,NOT AVAILABLE
101 ALTO PL , ,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,909,22903,UNKNOWN STATE
103 ALTO PL , ,22903,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,908,22903,UNKNOWN STATE
211 HARTMANS MILL RD ,,22902,NOT AVAILABLE
114 HARTMANS MILL RD ,,22902,NOT AVAILABLE
103 HARTMANS MILL RD ,,22902,NOT AVAILABLE
101 HARTMANS MILL RD ,,22902,NOT AVAILABLE
100 E MAIN ST ,,22902,AVAILABLE
518 CAROLINE AVE ,,22902,AVAILABLE
606 LYONS AVE ,,22902,AVAILABLE
726 CARGIL LN ,,22902,AVAILABLE
717 CARGIL LN ,,22902,AVAILABLE
825 NALLE ST ,,22903,AVAILABLE
1731 ALLIED ST ,,22903,AVAILABLE
537 2ND ST NE ,,22902,AVAILABLE
535 2ND ST NE ,,22902,AVAILABLE
119 WALKER ST ,,22902,AVAILABLE
1002 CHERRY AVE ,,22903,NOT AVAILABLE
1405 CHERRY AVE ,,22903,AVAILABLE
118 STRATFORD CT ,,22903,AVAILABLE
1601 ANTOINETTE AVE ,,22903,AVAILABLE
107 ELLIEWOOD AVE ,,22903,NOT AVAILABLE
106 TRIPPER CT ,,22903,NOT AVAILABLE
105 KELSEY CT ,,22903,NOT AVAILABLE
780 MADISON AVE ,,22903,UNKNOWN STATE
800 CONCORD AVE ,,22903,AVAILABLE
1611 UNIVERSITY AVE ,,22903,NOT AVAILABLE
103 APPLE TREE RD ,,22903,NOT AVAILABLE
2715 MCELROY DR ,,22903,AVAILABLE
402 10 1/2 ST NW ,,22903,AVAILABLE
1027 FOREST HILLS AVE ,,22903,NOT AVAILABLE
524 LOCUST AVE ,,22902,AVAILABLE
2201 FONTAINE AVE ,,22903,NOT AVAILABLE
508 7 1/2 ST SW ,,22903,NOT AVAILABLE
315 7 1/2 ST SW ,,22903,AVAILABLE
313 PARKWAY ST ,,22902,AVAILABLE
706 RAINIER RD ,,22903,NOT AVAILABLE
632 RAINIER RD ,,22903,NOT AVAILABLE
630 RAINIER RD ,,22903,NOT AVAILABLE
204 7TH ST SW ,,22903,NOT AVAILABLE
118 THOMAS DR ,,22903,AVAILABLE
302 SPRING ST ,,22903,AVAILABLE
310 7TH ST SW ,,22903,NOT AVAILABLE
312 7TH ST SW ,,22903,NOT AVAILABLE
303 ROBERTSON AVE ,,22903,AVAILABLE
735 WALKER SQ ,4C,22903,UNKNOWN STATE
583 BRANDON AVE ,707,22903,NOT AVAILABLE
115 PAYNES MILL RD , ,22902,NOT AVAILABLE
117 PAYNES MILL RD , ,22902,NOT AVAILABLE
130 JUNCTION LN , ,22902,AVAILABLE
132 JUNCTION LN , ,22902,AVAILABLE
134 JUNCTION LN , ,22902,AVAILABLE
910 ANDERSON ST ,,22903,NOT AVAILABLE
136 JUNCTION LN , ,22902,AVAILABLE
346 10 1/2 ST NW ,,22903,AVAILABLE
410 13TH ST NE ,,22902,AVAILABLE
403 13TH ST NE ,,22902,AVAILABLE
905 COTTAGE LN ,,22903,AVAILABLE
731 WALNUT ST ,,22902,NOT AVAILABLE
109 E WATER ST ,,22902,NOT AVAILABLE
104 E MAIN ST ,,22902,AVAILABLE
138 JUNCTION LN , ,22902,AVAILABLE
148 BURNET ST ,,22902,NOT AVAILABLE
1964 LEWIS MOUNTAIN RD ,,22903,NOT AVAILABLE
1949 LEWIS MOUNTAIN RD ,,22903,AVAILABLE
1628 ROSE HILL DR ,,22903,AVAILABLE
758 PROSPECT AVE ,F,22903,NOT AVAILABLE
770 PROSPECT AVE ,I,22903,NOT AVAILABLE
770 PROSPECT AVE ,J,22903,NOT AVAILABLE
750 PROSPECT AVE ,C,22903,NOT AVAILABLE
738 PROSPECT AVE ,F,22903,NOT AVAILABLE
1110 GORDON AVE ,A,22903,AVAILABLE
619 MADISON AVE ,F,22903,NOT AVAILABLE
2319 FONTAINE AVE ,,22903,NOT AVAILABLE
1008 SHERIDAN AVE ,,22901,AVAILABLE
791 MADISON AVE ,,22903,NOT AVAILABLE
607 PROSPECT AVE ,,22903,NOT AVAILABLE
606 250 BYP ,,22902,NOT AVAILABLE
1861 WINSTON RD ,,22903,AVAILABLE
945 ROSSER LN ,,22903,NOT AVAILABLE
1107 RUGBY RD ,,22903,AVAILABLE
939 ROSSER LN ,,22903,NOT AVAILABLE
942 ROSSER LN ,,22903,NOT AVAILABLE
1521 UNIVERSITY AVE ,,22903,NOT AVAILABLE
1033 HAZEL ST ,,22902,AVAILABLE
907 COTTAGE LN ,,22903,AVAILABLE
301 15TH ST NW ,5019,22903,NOT AVAILABLE
2517 WILLARD DR ,,22903,AVAILABLE
1309 HAMPTON ST ,,22902,AVAILABLE
309 SPRUCE ST ,,22902,NOT AVAILABLE
2006 MEADOWBROOK RD ,,22903,AVAILABLE
1920 MEADOWBROOK RD ,,22903,AVAILABLE
226 W SOUTH ST ,3,22902,AVAILABLE
1800 JEFFERSON PARK AVE ,609,22903,UNKNOWN STATE
428 MONROE LN ,102,22903,NOT AVAILABLE
428 MONROE LN ,103,22903,NOT AVAILABLE
224 14TH ST NW ,102,22903,AVAILABLE
224 14TH ST NW ,403,22903,AVAILABLE
224 14TH ST NW ,404,22903,AVAILABLE
224 14TH ST NW ,503,22903,AVAILABLE
2025 MICHIE DR ,H,22901,NOT AVAILABLE
307 PARKWAY ST ,,22902,AVAILABLE
309 PARKWAY ST ,,22902,AVAILABLE
1510 CHERRY AVE ,,22903,AVAILABLE
1905 JEFFERSON PARK AVE ,A,22903,AVAILABLE
1612 RICKY RD ,,22901,NOT AVAILABLE
2309 ANGUS RD ,,22901,NOT AVAILABLE
1606 RICKY RD ,,22901,NOT AVAILABLE
1715 KENWOOD LN ,,22901,NOT AVAILABLE
1711 KENWOOD LN ,,22901,NOT AVAILABLE
1600 RICKY RD ,,22901,NOT AVAILABLE
156 BRANDYWINE CT ,,22901,NOT AVAILABLE
1624 BRANDYWINE DR ,,22901,AVAILABLE
2205 WAYNE AVE ,,22901,NOT AVAILABLE
2305 WAYNE AVE ,,22901,NOT AVAILABLE
2204 WAYNE AVE ,,22901,NOT AVAILABLE
2206 WAYNE AVE ,,22901,NOT AVAILABLE
1620 BRANDYWINE DR ,,22901,AVAILABLE
128 GOODMAN ST ,B,22902,AVAILABLE
2114 ANGUS RD ,223,22901,NOT AVAILABLE
106 STADIUM RD ,8,22903,NOT AVAILABLE
119 WASHINGTON AVE ,A,22903,AVAILABLE
914 E JEFFERSON ST ,G2,22902,AVAILABLE
914 E JEFFERSON ST ,G4,22902,AVAILABLE
250 W MAIN ST ,101,22902,AVAILABLE
1843 WINSTON RD ,,22903,AVAILABLE
915 COTTAGE LN ,,22903,NOT AVAILABLE
1623 RUGBY AVE ,,22903,AVAILABLE
1006 RUGBY RD ,,22903,AVAILABLE
2312 CRESTMONT AVE ,,22903,AVAILABLE
2319 CRESTMONT AVE ,,22903,AVAILABLE
1704 CHERRY AVE ,,22903,AVAILABLE
1710 CHERRY AVE ,,22903,AVAILABLE
209 CLEVELAND AVE ,,22903,AVAILABLE
324 CLEVELAND AVE ,,22903,NOT AVAILABLE
814 E HIGH ST ,B,22902,AVAILABLE
402 11TH ST NE ,B4,22902,NOT AVAILABLE
105 MONTICELLO AVE ,304,22902,AVAILABLE
403 MOSELEY DR ,,22903,AVAILABLE
772 PROSPECT AVE ,F,22903,NOT AVAILABLE
772 PROSPECT AVE ,G,22903,NOT AVAILABLE
602 CABELL AVE ,5,22903,AVAILABLE
102 LONGWOOD DR ,B,22903,NOT AVAILABLE
1508 ANTOINETTE AVE ,A,22903,AVAILABLE
104 ANTOINETTE CT ,B,22903,AVAILABLE
106 ANTOINETTE CT ,A,22903,AVAILABLE
1510 ANTOINETTE AVE ,A,22903,AVAILABLE
1501 GORDON AVE ,,22903,NOT AVAILABLE
707 HIGHLAND AVE ,,22903,AVAILABLE
102 CAMELLIA DR ,,22903,AVAILABLE
1013 DRUID AVE ,,22902,AVAILABLE
1410 GRADY AVE ,2,22903,UNKNOWN STATE
1410 GRADY AVE ,3,22903,UNKNOWN STATE
101 ANTOINETTE CT ,B,22903,AVAILABLE
121 WELK PL ,A,22903,NOT AVAILABLE
801 WALKER SQ ,3B,22903,UNKNOWN STATE
1111 CHERRY AVE ,A,22903,AVAILABLE
1228 CEDARS CT ,101,22903,AVAILABLE
1800 JEFFERSON PARK AVE ,100,22903,UNKNOWN STATE
115 APPLE TREE RD ,1,22903,NOT AVAILABLE
130 APPLE TREE RD ,B,22903,NOT AVAILABLE
130 APPLE TREE RD ,A,22903,NOT AVAILABLE
1401 SHORT 18TH ST ,A,22902,NOT AVAILABLE
1203 POPLAR ST ,A,22902,AVAILABLE
608 ORANGE ST ,A,22902,AVAILABLE
1131 ST CLAIR AVE ,,22901,NOT AVAILABLE
2021 SPOTTSWOOD RD ,,22903,NOT AVAILABLE
507 E MAIN ST ,,22902,AVAILABLE
505 E MAIN ST ,,22902,AVAILABLE
822 CHERRY AVE ,,22903,AVAILABLE
1009 CHERRY AVE ,,22903,AVAILABLE
1222 GROVE ST ,,22903,NOT AVAILABLE
1206 KING ST ,,22903,AVAILABLE
709 ORANGEDALE AVE ,,22903,NOT AVAILABLE
1211 CHERRY AVE ,,22903,NOT AVAILABLE
1215 CHERRY AVE ,,22903,AVAILABLE
737 ORANGEDALE AVE ,,22903,NOT AVAILABLE
1504 6TH ST SE ,B,22902,AVAILABLE
1110 E MARKET ST ,21A,22902,NOT AVAILABLE
218 14TH ST NW ,205,22903,AVAILABLE
120 RAYMOND AVE ,B,22903,AVAILABLE
2314 CENTER AVE ,A,22903,AVAILABLE
908 E JEFFERSON ST ,G,22902,AVAILABLE
609 DAVIS AVE ,,22901,AVAILABLE
943 ST CHARLES AVE ,,22901,AVAILABLE
1031 ST CLAIR AVE ,,22901,AVAILABLE
940 ST CHARLES AVE ,,22901,AVAILABLE
832 CABELL AVE ,3,22903,NOT AVAILABLE
218 10TH ST NW ,,22903,AVAILABLE
305 9TH ST NW ,,22903,NOT AVAILABLE
206 9TH ST NW ,,22903,NOT AVAILABLE
810 ANDERSON ST ,,22903,NOT AVAILABLE
1181 5TH ST SW ,,22903,NOT AVAILABLE
701 RIDGE ST ,,22902,NOT AVAILABLE
702 RIDGE ST ,,22902,NOT AVAILABLE
1920 SWANSON DR ,12,22901,NOT AVAILABLE
2111 MICHIE DR ,47,22901,NOT AVAILABLE
2426 ARLINGTON BLVD ,G1,22903,NOT AVAILABLE
1924 ARLINGTON BLVD ,104,22903,NOT AVAILABLE
1932 ARLINGTON BLVD ,8,22903,NOT AVAILABLE
1600 6TH ST SE ,23,22902,NOT AVAILABLE
1600 6TH ST SE ,31,22902,NOT AVAILABLE
401 4TH ST NW ,215,22903,NOT AVAILABLE
401 4TH ST NW ,216,22903,NOT AVAILABLE
1009 PEARTREE LN ,,22901,NOT AVAILABLE
1800 JEFFERSON PARK AVE ,96,22903,UNKNOWN STATE
1002 LINDEN AVE ,212,22902,NOT AVAILABLE
207 2ND ST NW ,C,22902,NOT AVAILABLE
705 ST CLAIR AVE ,A,22902,AVAILABLE
123 E MAIN ST ,300,22902,AVAILABLE
123 E MAIN ST ,2,22902,AVAILABLE
1703 KING MOUNTAIN RD ,,22901,NOT AVAILABLE
1411 BAKER ST ,,22903,NOT AVAILABLE
313 2ND ST SE ,112,22902,AVAILABLE
204 RAYMOND AVE ,,22903,AVAILABLE
907 E JEFFERSON ST ,,22902,AVAILABLE
821 PROSPECT AVE ,,22903,NOT AVAILABLE
741 ORANGEDALE AVE ,,22903,NOT AVAILABLE
724 ORANGEDALE AVE ,,22903,NOT AVAILABLE
619 BAILEY RD ,,22903,NOT AVAILABLE
1111 MYRTLE ST ,,22902,NOT AVAILABLE
702 FRANKLIN ST ,,22902,AVAILABLE
1110 MYRTLE ST ,,22902,AVAILABLE
412 13TH ST NE ,,22902,NOT AVAILABLE
209 9TH ST NE ,,22902,NOT AVAILABLE
1216 MERIWETHER ST ,,22902,AVAILABLE
1104 SYCAMORE ST ,,22902,AVAILABLE
1102 LOCUST AVE ,A,22901,NOT AVAILABLE
2114 ANGUS RD ,235,22901,NOT AVAILABLE
2118 ANGUS RD ,4,22901,NOT AVAILABLE
2114 ANGUS RD ,237,22901,NOT AVAILABLE
109 4TH ST SE ,,22902,AVAILABLE
600 MASON ST ,A,22902,NOT AVAILABLE
2021 IVY RD ,C2,22903,UNKNOWN STATE
1924 ARLINGTON BLVD ,201,22903,NOT AVAILABLE
104 KERRY LN ,,22901,AVAILABLE
101 MARIE PL ,,22901,NOT AVAILABLE
1215 AGNESE ST ,,22901,AVAILABLE
1210 AGNESE ST ,,22901,AVAILABLE
1207 AGNESE ST ,,22901,AVAILABLE
300 9TH ST SW ,,22903,AVAILABLE
802 NALLE ST ,,22903,AVAILABLE
2410 SUNSET RD ,A,22903,AVAILABLE
901 PRESTON AVE ,404,22903,NOT AVAILABLE
2428 ARLINGTON BLVD ,F5,22903,NOT AVAILABLE
2428 ARLINGTON BLVD ,F6,22903,NOT AVAILABLE
766 MADISON AVE ,A,22903,UNKNOWN STATE
